event_id,permno,symbol,entry_date,block,cluster,title
EV-019838,14040,S,2018-02-05,2018-02,5,"Sprint Reports Q3 Adj. EBITDA $2.76B, Sales $8.24B vs $8.69B Est."
EV-019839,14040,S,2018-02-05,2018-02,5,Sprint Says it Expects FY 2017 Adj. EBITDA to be Around the Midpoint of its Previously Given Guidance
EV-019840,14040,S,2018-02-05,2018-02,17,"Sprint Reports Q3 Postpaid Net Additions of 256K, Prepaid Net Additions of 63K"
EV-019841,27828,HPQ,2018-02-05,2018-02,7,"Mizuho Downgrades HP to Neutral, Maintains Price Target to $23.00"
EV-019842,13181,GWRE,2018-02-05,2018-02,9,"Benzinga's Top Upgrades, Downgrades For February 2, 2018"
EV-019843,14231,VEEV,2018-02-05,2018-02,9,"Benzinga's Top Upgrades, Downgrades For February 2, 2018"
EV-019844,27828,HPQ,2018-02-05,2018-02,9,"Benzinga's Top Upgrades, Downgrades For February 2, 2018"
EV-019845,86580,NVDA,2018-02-05,2018-02,18,Citron Tweets '$nvda shareholders can expect to see $200.  Since Jan 1 $nvda has added over $30 bil in mkt cap (more than 2 $amd valuations).  Great company dangerous stock'
EV-019846,61241,AMD,2018-02-05,2018-02,1,"Citron Thinks Nvidia Shares Could Fall 15%, Calls It 'Great Company, Dangerous Stock'"
EV-019847,86580,NVDA,2018-02-05,2018-02,1,"Citron Thinks Nvidia Shares Could Fall 15%, Calls It 'Great Company, Dangerous Stock'"
EV-019848,27828,HPQ,2018-02-05,2018-02,14,"The Dell, Dell Technologies And VMWare Family Tree"
EV-019849,93002,AVGO,2018-02-05,2018-02,18,Broadcom to Raise Bid for Qualcomm to $80-$82/Share -Reuters
EV-019850,12873,P,2018-02-06,2018-02,11,Apple Music on Verge of Overtaking Spotify in U.S. Subscribers Wall Street Journal
EV-019851,14603,PAHC,2018-02-06,2018-02,6,"Earnings Scheduled For February 5, 2018"
EV-019852,14040,S,2018-02-06,2018-02,14,KeyBanc Upgrades Sprint to Sector Weight
EV-019853,14040,S,2018-02-06,2018-02,11,A Peek Into The Markets: U.S. Stock Futures Signal Lower Start On Wall Street; Dow Futures Fall 200 Points
EV-019854,93002,AVGO,2018-02-06,2018-02,17,Broadcom Presents Best and Final Offer for Qualcomm of $82.00 Per Share
EV-019855,93002,AVGO,2018-02-06,2018-02,18,"UPDATE: Broadcom Says It's Willing to Provide Regulatory Ticking Fee, Significant Reverse Termination Fee, And Make Strong Regulatory Commitments"
EV-019856,13511,PANW,2018-02-06,2018-02,7,"KeyBanc Maintains Overweight on Palo Alto Networks, Raises Price Target to $190.00"
EV-019857,14040,S,2018-02-06,2018-02,10,"The Most Loved And Hated Super Bowl LII Commercials: Pepsi Steals The Show, Diet Coke Falls Flat"
EV-019858,91611,FSLR,2018-02-06,2018-02,12,28 Stocks Moving In Monday's Pre-Market Session
EV-019859,13323,ENPH,2018-02-06,2018-02,17,Enphase Energy Announces a $20M Private Placement
EV-019860,14040,S,2018-02-06,2018-02,14,KeyBanc Upgrades Sprint After 'Better Than Feared' Report
EV-019861,86580,NVDA,2018-02-06,2018-02,17,"Continental, NVIDIA Partner to Enable Worldwide Production of AI Self-Driving Cars; Sees 2021 Market Introduction For Continental Autonomous Vehicle Systems"
EV-019862,85631,ADSK,2018-02-06,2018-02,14,Hearing OTR Global Out Positive On Autodesk
EV-019863,14040,S,2018-02-06,2018-02,9,"Benzinga's Top Upgrades, Downgrades For February 5, 2018"
EV-019864,93002,AVGO,2018-02-06,2018-02,2,Benzinga Pro's 5 Stocks To Watch Today
EV-019865,13511,PANW,2018-02-06,2018-02,19,7 Biggest Price Target Changes For Monday
EV-019866,14040,S,2018-02-06,2018-02,2,The Market In 5 Minutes: Stocks And Cryptos Make Big Drop While Eagles Fly High
EV-019867,93002,AVGO,2018-02-06,2018-02,1,"Nomura Anticipates Apple Will Make Changes In Suppliers During Next iPhone Cycle; Believes Co. Will Switch From Broadcom to Qorvo For Mid/High Band PAD Socket, Broadcom To STM For Wireless Charging, And Qualcomm To Intel Exclusively For LTE Modem"
EV-019868,86580,NVDA,2018-02-06,2018-02,17,"Continental, NVIDIA Report Partnership For Enabling Of Global Production Of AI For Self-Driving Cars"
EV-019869,86580,NVDA,2018-02-06,2018-02,11,Earnings Preview: Will Disney's Big Deal Distract From Everything Else?
EV-019870,77462,M,2018-02-06,2018-02,11,Earnings Preview: Will Disney's Big Deal Distract From Everything Else?
EV-019871,61241,AMD,2018-02-06,2018-02,1,"AMD Shares Down 6+% Mon., Down ~15% Since Highs On Wed. Of Last Week; Seeing Bearish Option Activity This Morning: Feb. Weekly $12 Puts, Mar. Monthly $11, $12 Puts"
EV-019872,13323,ENPH,2018-02-06,2018-02,3,Mid-Day Market Update: Dow Falls Over 250 Points; Enphase Energy Shares Spike Higher
EV-019873,86580,NVDA,2018-02-06,2018-02,2,"Amazon, Nvidia, And 3 Other Stocks In A Bullish Technical Trend"
EV-019874,86580,NVDA,2018-02-06,2018-02,17,Nvidia Partners With Continental On AI Self-Driving Cars
EV-019875,13323,ENPH,2018-02-06,2018-02,12,31 Stocks Moving In Monday's Mid-Day Session
EV-019876,86580,NVDA,2018-02-06,2018-02,2,The Week Ahead: IPOs Ramp Up Just As Earnings Season Fades
EV-019877,93002,AVGO,2018-02-06,2018-02,1,Reports: Apple Could Ditch Qualcomm For Intel
EV-019878,13323,ENPH,2018-02-06,2018-02,3,Mid-Afternoon Market Update: Dow Tumbles Over 400 Points; Crude Oil Down 2%
EV-019879,86580,NVDA,2018-02-06,2018-02,14,Vetr Crowd Upgrades Nvidia To Buy
EV-019880,90215,CRM,2018-02-06,2018-02,14,Sycamore Moves The Back Office Onto The Salesforce Cloud
EV-019881,14040,S,2018-02-06,2018-02,16,"Charter Communications Succeeds In Turnaround Effort, Wells Fargo Says In Upgrade"
EV-019882,92203,LULU,2018-02-06,2018-02,17,lululemon athletica inc. CEO Laurent Potdevin Resigns
EV-019883,92203,LULU,2018-02-06,2018-02,17,"lululemon athletica inc. Reaffirms Updated Guidance, Says It's On Track To Achieve $4B In Sales By 2020"
EV-019884,77175,AMSC,2018-02-06,2018-02,5,"American Superconductor Reports Q3 Adj. EPS $(0.18) vs $(0.35) Est., Sales $14.9M vs $15.92M Est."
EV-019885,77175,AMSC,2018-02-06,2018-02,5,"American Superconductor Sees Q4 Sales $12M-$18M vs $19.7M Est., Net Loss Less Than $0.37/Share vs $0.27 Loss Est."
EV-019886,14603,PAHC,2018-02-06,2018-02,5,"Phibro Animal Health Reports Q2 Adj. EPS $0.44 vs $0.38 Est., Sales $206M vs $194.9M Est."
EV-019887,14603,PAHC,2018-02-06,2018-02,11,Phibro Animal Health Raises Outlook
EV-019888,14603,PAHC,2018-02-06,2018-02,5,"UPDATE: Phibro Animal Health Raises FY18 Outlook: Adj. EPS From $1.55-$1.61 To $1.65-$1.72 vs $1.56 Est., Sales From $765M-$790M To $785M-$825M vs $783M Est."
EV-019889,77606,KSS,2018-02-06,2018-02,10,"Dicks Sporting Goods Faces An Unlikely Competitor, Barclays Says"
EV-019890,92203,LULU,2018-02-06,2018-02,10,"Dicks Sporting Goods Faces An Unlikely Competitor, Barclays Says"
EV-019891,85914,BBY,2018-02-06,2018-02,10,"Dicks Sporting Goods Faces An Unlikely Competitor, Barclays Says"
EV-019892,53613,MU,2018-02-06,2018-02,14,Micron Raises Q2 Outlook
EV-019893,53613,MU,2018-02-06,2018-02,17,Micron Names David Zinsner CFO Effective Feb. 19
EV-019894,53613,MU,2018-02-06,2018-02,5,"UPDATE: Micron Raises Q2 Outlook: EPS From $2.51-$2.65 To $2.70-$2.75 vs $2.57 Est., Sales From $6.8B-$7.2B To $7.2B-$7.35B vs $7.02B Est."
EV-019895,53613,MU,2018-02-06,2018-02,18,"Micron Shares Up 2.5% Following Raised Guidance; Watch Western Digital, Seagate Shares"
EV-019896,53613,MU,2018-02-06,2018-02,12,10 Stocks Moving In Monday's After-Hours Session
EV-019897,92203,LULU,2018-02-06,2018-02,12,10 Stocks Moving In Monday's After-Hours Session
EV-019898,77175,AMSC,2018-02-06,2018-02,17,American Superconductor S-3 Shows Registration For $100M Mixed Securities Shelf Offering
EV-019899,86580,NVDA,2018-02-06,2018-02,1,"ICYMI: Super Bowl Commercials, Nvidia, Roku, And A Bitcoin Bull"
EV-019900,53613,MU,2018-02-07,2018-02,13,"12 Stocks To Watch For February 6, 2018"
EV-019901,92203,LULU,2018-02-07,2018-02,13,"12 Stocks To Watch For February 6, 2018"
EV-019902,13323,ENPH,2018-02-07,2018-02,19,33 Biggest Movers From Yesterday
EV-019903,53613,MU,2018-02-07,2018-02,11,"Altria, Micron, EEM, XLY: 'Fast Money' Picks For February 6"
EV-019904,53613,MU,2018-02-07,2018-02,14,KeyBanc Upgrades Micron Technology to Overweight
EV-019905,53613,MU,2018-02-07,2018-02,14,Needham Upgrades Micron Technology to Strong Buy
EV-019906,16064,NTLA,2018-02-07,2018-02,12,20 Stocks Moving In Tuesday's Pre-Market Session
EV-019907,92203,LULU,2018-02-07,2018-02,12,20 Stocks Moving In Tuesday's Pre-Market Session
EV-019908,88790,ARRY,2018-02-07,2018-02,5,"Array BioPharma Reports Q2 EPS $(0.17) vs $(0.23) Est., Sales $42.2M vs $26.7M Est."
EV-019909,88790,ARRY,2018-02-07,2018-02,4,"Array BioPharma Reports Encorafenib, Binimetinib Combo Treatment Showed 33.6 Month Median OS In Patients With BRAF-Mutant Melanoma In Phase 3 COLUMBUS Trial"
EV-019910,53613,MU,2018-02-07,2018-02,2,"The Market In 5 Minutes: Markets Plummet, Volatility Spikes"
EV-019911,92203,LULU,2018-02-07,2018-02,2,"The Market In 5 Minutes: Markets Plummet, Volatility Spikes"
EV-019912,53613,MU,2018-02-07,2018-02,7,"Stifel Nicolaus Maintains Buy on Micron Technology, Raises Price Target to $85.00"
EV-019913,27828,HPQ,2018-02-07,2018-02,10,Worst Day In Six Years Offers 8 Great Buying Opportunities
EV-019914,53613,MU,2018-02-07,2018-02,9,"Benzinga's Top Upgrades, Downgrades For February 6, 2018"
EV-019915,53613,MU,2018-02-07,2018-02,7,"Morgan Stanley Maintains Overweight on Micron Technology, Lowers Price Target to $54.00"
EV-019916,53613,MU,2018-02-07,2018-02,18,Micron Lifts Q2 Guidance; KeyBanc Says Stock Is A Value Among Peers
EV-019917,61241,AMD,2018-02-07,2018-02,1,The Register Reports 'Dell goes on Epyc server journey with AMD'
EV-019918,92203,LULU,2018-02-07,2018-02,17,Oppenheimer Maintains Confidence In Lululemon After CEO's Resignation
EV-019919,86233,LEU,2018-02-07,2018-02,12,30 Stocks Moving In Tuesday's Mid-Day Session
EV-019920,53613,MU,2018-02-07,2018-02,12,30 Stocks Moving In Tuesday's Mid-Day Session
EV-019921,14603,PAHC,2018-02-07,2018-02,12,30 Stocks Moving In Tuesday's Mid-Day Session
EV-019922,14603,PAHC,2018-02-07,2018-02,11,"Phibro Animal Health Shares Up 12.2% After Co. Reported Monday A Q2 Beat, Improved FY18 Outlook"
EV-019923,77462,M,2018-02-07,2018-02,11,Investor Movement Index January Summary
EV-019924,13511,PANW,2018-02-07,2018-02,18,"BZ NOTE: Seeing Notable Interest Today In Palo Alto Feb. 16 $155 Puts At The Ask, With Stock Currently Trading At $155.67"
EV-019925,86580,NVDA,2018-02-07,2018-02,11,"'Busiest Trading Day Ever': Brokerages, Retail Clients React To Volatility"
EV-019926,14803,HQY,2018-02-07,2018-02,17,"HealthEquity Reports FY18 Custodial Assets Up 35% YoY To $6.8B, HSA Members Up 24%"
EV-019927,14803,HQY,2018-02-07,2018-02,5,"HealthEquity Reaffirms FY18 Adj. EPS $0.64-$0.66 vs $0.66 Est., Sales $225M-$228M vs $227.4M Est."
EV-019928,63715,POWL,2018-02-07,2018-02,5,"Powell Industries Reports Q1 EPS $(0.49) vs $(0.03) In Same Qtr. Last Year, Sales $90.2M vs $103.4M Est."
EV-019929,53613,MU,2018-02-07,2018-02,10,ICYMI: The Inverse VIX ETN Bloodbath
EV-019930,93002,AVGO,2018-02-07,2018-02,2,TD Ameritrade Investors Had A Record-Breaking January
EV-019931,77462,M,2018-02-07,2018-02,2,TD Ameritrade Investors Had A Record-Breaking January
EV-019932,77175,AMSC,2018-02-08,2018-02,19,40 Biggest Movers From Yesterday
EV-019933,88790,ARRY,2018-02-08,2018-02,19,40 Biggest Movers From Yesterday
EV-019934,14603,PAHC,2018-02-08,2018-02,19,40 Biggest Movers From Yesterday
EV-019935,53613,MU,2018-02-08,2018-02,19,40 Biggest Movers From Yesterday
EV-019936,86233,LEU,2018-02-08,2018-02,19,40 Biggest Movers From Yesterday
EV-019937,13628,WDAY,2018-02-08,2018-02,17,Workday Announces Robynne Sisco and Chano Fernandez Co-Presidents
EV-019938,13628,WDAY,2018-02-08,2018-02,17,Workday Announces a $250M Venture Fund
EV-019939,15707,HPE,2018-02-08,2018-02,7,"Goldman Sachs Initiates Coverage On Hewlett Packard with Neutral Rating, Announces $16.00 Price Target"
EV-019940,27828,HPQ,2018-02-08,2018-02,7,"Goldman Sachs Initiates Coverage On HP with Neutral Rating, Announces $25.00 Price Target"
EV-019941,82598,NTAP,2018-02-08,2018-02,7,"Goldman Sachs Initiates Coverage On NetApp with Neutral Rating, Announces $64.00 Price Target"
EV-019942,16304,NTNX,2018-02-08,2018-02,7,"Goldman Sachs Initiates Coverage On Nutanix with Buy Rating, Announces $43.00 Price Target"
EV-019943,82598,NTAP,2018-02-08,2018-02,9,"Benzinga's Top Upgrades, Downgrades For February 7, 2017"
EV-019944,88790,ARRY,2018-02-08,2018-02,4,"Array Biopharma Shares Up 8.5% Wed. Following Earlier Phase 3 Trial Data On Encorafenib, Binimetinib Combo Showing Median OS In Patients With BRAF-Mutant Melanoma"
EV-019945,86580,NVDA,2018-02-08,2018-02,1,"Is Nvidia A Buy? Only If Shares Fall Further, Says Miller Tabak Analyst"
EV-019946,51369,TER,2018-02-08,2018-02,17,Form 4 Filing Late Tuesday Shows Teradyne President Smith Sold Total of 7.431K Shares At Avg. Prices Ranging From $44.49 to $44.5455
EV-019947,86580,NVDA,2018-02-08,2018-02,1,Which Chipmaker Leads The Autonomous Driving Space?
EV-019948,61241,AMD,2018-02-08,2018-02,1,Which Chipmaker Leads The Autonomous Driving Space?
EV-019949,15145,BOX,2018-02-08,2018-02,17,Earlier 13G Filing Shows Artisan Partners Disclosing 6% Stake In Box Inc
EV-019950,16304,NTNX,2018-02-08,2018-02,18,"Goldman Sachs Adds Nutanix To Conviction List, Says Hardware Revenue Decision Is Misunderstood"
EV-019951,90215,CRM,2018-02-08,2018-02,14,Salesforce to Report Q4 Results Feb. 28 After Hours
EV-019952,76279,MTRX,2018-02-08,2018-02,17,"Matrix Service Reports GDI Awarded Co.'s Matrix Service Inc Unit Engineering, Procurement, Fabrication, General Tank Construction Oversight For 12 Tanks, No Terms Disclosed"
EV-019953,76279,MTRX,2018-02-08,2018-02,5,"Matrix Service Reports Q2 EPS $0.17 vs $0.15 Est., Sales $282.9M vs $298.61M Est."
EV-019954,76279,MTRX,2018-02-08,2018-02,5,"Matrix Service Reiterates FY18 EPS Guidance, Cuts Sales Outlook From $1.225B-$1.325B to $1.15B-$1.225B vs $1.32B Est."
EV-019955,24441,CDE,2018-02-08,2018-02,5,"Coeur Mining Reports Q4 EPS $0.08, Adj. EBITDA $77M"
EV-019956,86580,NVDA,2018-02-09,2018-02,6,"Earnings Scheduled For February 8, 2018"
EV-019957,86580,NVDA,2018-02-09,2018-02,13,"13 Stocks To Watch For February 8, 2018"
EV-019958,42585,SJM,2018-02-09,2018-02,11,Pyeongchang 2018: A Winter Olympics Stock Portfolio
EV-019959,86580,NVDA,2018-02-09,2018-02,1,Nvidia Q4 Earnings Preview
EV-019960,86580,NVDA,2018-02-09,2018-02,2,Benzinga Pro's 6 Stocks To Watch Today
EV-019961,85631,ADSK,2018-02-09,2018-02,18,Credit Suisse Says It's Incrementally More Positive On Autodesk's Q4 Results And Longer-Term Business Following Channel Checks That Indicate The Co. Has Healthy Performance In AEC
EV-019962,61241,AMD,2018-02-09,2018-02,1,"ICYMI: Snap Earnings, VIX Instruments, AMD And Nvidia"
EV-019963,86580,NVDA,2018-02-09,2018-02,1,"ICYMI: Snap Earnings, VIX Instruments, AMD And Nvidia"
EV-019964,91611,FSLR,2018-02-09,2018-02,11,"First Solar To Report Q4 Earnings On Thurs., Feb. 22 After Market Close"
EV-019965,87337,PLUG,2018-02-09,2018-02,17,Plug Power Sees FY18 Sales $155-$180M
EV-019966,87337,PLUG,2018-02-09,2018-02,5,"Plug Shares Down 3.03%, Co. Announced FY18 Guidance Of $155-$180M vs $214M Est."
EV-019967,90215,CRM,2018-02-09,2018-02,17,Salesforce To Invest $2B In Canadian Business Over 5 Years
EV-019968,76279,MTRX,2018-02-09,2018-02,12,45 Stocks Moving In Thursday's Mid-Day Session
EV-019969,93002,AVGO,2018-02-09,2018-02,17,Qualcomm Board of Directors Unanimously Rejects Revised Broadcom Proposal For $82/Share
EV-019970,86580,NVDA,2018-02-09,2018-02,5,"NVIDIA Reports Q4 Adj. EPS $1.72 vs $1.16 Est., Sales $2.9B vs $2.68B Est."
EV-019971,86580,NVDA,2018-02-09,2018-02,5,NVIDIA Sees Q1 Sales $2.9B Plus Or Minus 2% vs $2.47B Est.
EV-019972,86580,NVDA,2018-02-09,2018-02,1,"NVIDIA Shares Up 5.3% Following Q4 Earnings Beat, Q1 Guidance"
EV-019973,27828,HPQ,2018-02-09,2018-02,11,"HP To Report Q1 Earnings Thurs., Feb. 22 After Market Close"
EV-019974,86580,NVDA,2018-02-09,2018-02,1,Nvidia Caps Record Year With Big Q4 Earnings Beat
EV-019975,86580,NVDA,2018-02-09,2018-02,1,"From NVIDIA Q4 Earnings Conference Call: CFO Colette Kress Says While Overall Contribution From Crypto Is Difficult To Quantify, Segment Was Higher As A Percentage Of Sales This Qtr. vs Last Qtr."
EV-019976,86580,NVDA,2018-02-09,2018-02,12,8 Stocks Moving In Thursday's After-Hours Session
EV-019977,86580,NVDA,2018-02-09,2018-02,14,"ICYMI: Nvidia, Snap, The VIX, And MoviePass"
EV-019978,93002,AVGO,2018-02-12,2018-02,18,Broadcom Strongly Urges Qualcomm to Meet This Weekend; Reiterates that $82/Share Proposal is Best and Final
EV-019979,14434,MBUU,2018-02-12,2018-02,6,"Earnings Scheduled For February 9, 2018"
EV-019980,86580,NVDA,2018-02-12,2018-02,13,"8 Stocks To Watch For February 9, 2018"
EV-019981,76279,MTRX,2018-02-12,2018-02,19,46 Biggest Movers From Yesterday
EV-019982,93002,AVGO,2018-02-12,2018-02,1,"Qualcomm in a Filing Says- ""We Believe Broadcom's Strategy is Mainly to Trade Licencing Revenue for Chip Share at Higher Price"
EV-019983,93002,AVGO,2018-02-12,2018-02,18,UPDATE: Qualcomm Says Any Deal Would Require Significant Divestitures and Face Serious Regulatory Issues
EV-019984,93002,AVGO,2018-02-12,2018-02,18,UPDATE: Qualcomm Says Likely to Lose Two $1B Revenue Customers in Event of a Deal With Broadcom
EV-019985,12008,DY,2018-02-12,2018-02,7,"KeyBanc Maintains Overweight on Dycom Industries, Raises Price Target to $123.00"
EV-019986,14434,MBUU,2018-02-12,2018-02,5,"Malibu Boats Reports Q2 Adj. EPS $0.53 vs $0.48 Est., Sales $114.4M vs $110.2M Est."
EV-019987,86580,NVDA,2018-02-12,2018-02,11,A Peek Into The Markets: U.S. Stock Futures Mixed Ahead Of Wholesale Trade Report
EV-019988,77699,FCEL,2018-02-12,2018-02,17,Plug Power Joins Fuel Cell Industry in Celebrating Reinstated Fuel Cell Tax Credit
EV-019989,87337,PLUG,2018-02-12,2018-02,17,Plug Power Joins Fuel Cell Industry in Celebrating Reinstated Fuel Cell Tax Credit
EV-019990,92294,UEC,2018-02-12,2018-02,17,Uranium Energy Reports Purchase Of Diabase Project In Athabasca Basin For ~$500K
EV-019991,86580,NVDA,2018-02-12,2018-02,12,28 Stocks Moving In Friday's Pre-Market Session
EV-019992,86580,NVDA,2018-02-12,2018-02,7,"Citigroup Maintains Buy on NVIDIA, Raises price target to $270.00"
EV-019993,86580,NVDA,2018-02-12,2018-02,1,KeyBanc Has Valuation Concerns With Nvidia's Stock
EV-019994,78975,INTU,2018-02-12,2018-02,5,"Intuit Raises FY18 Adj. EPS Outlook From $4.90-$5 To $5.30-$5.40 vs $5.16 Est., Reaffirms FY18 Sales Guidance At $5.64B-$5.74B vs $5.71B Est."
EV-019995,86580,NVDA,2018-02-12,2018-02,7,"Deutsche Bank Maintains Hold on NVIDIA, Raises price target to $230.00"
EV-019996,86580,NVDA,2018-02-12,2018-02,1,"NVIDIA Shares Moving Lower Off The Open, Traders Attributing Move To Big Seller In Shares"
EV-019997,86580,NVDA,2018-02-12,2018-02,1,Munster On Nvidia's Q4: 'Its Products Are A Foundational Part Of The Future Of Technology'
